Date,Name,Year,Letterboxd URI
2019-02-09,Van Helsing: The London Assignment,2004,https://letterboxd.com/film/van-helsing-the-london-assignment/
2019-02-09,Brave,2012,https://letterboxd.com/film/brave-2012/
2019-02-09,The Mummy Returns,2001,https://letterboxd.com/film/the-mummy-returns/
2019-02-09,Vincent,1982,https://letterboxd.com/film/vincent/
2019-02-10,The Equalizer 2,2018,https://letterboxd.com/film/the-equalizer-2/
2019-02-10,Philadelphia,1993,https://letterboxd.com/film/philadelphia/
2019-02-10,Adaptation.,2002,https://letterboxd.com/film/adaptation/
2019-02-11,Casablanca,1942,https://letterboxd.com/film/casablanca/
2019-02-11,Mute,2018,https://letterboxd.com/film/mute-2018/
2019-02-18,The Little Prince,2015,https://letterboxd.com/film/the-little-prince-2015/
2019-02-18,Hitman,2007,https://letterboxd.com/film/hitman/
2019-02-18,Max Payne,2008,https://letterboxd.com/film/max-payne/
2019-02-27,Dumb and Dumber,1994,https://letterboxd.com/film/dumb-and-dumber/
2019-02-27,How the Grinch Stole Christmas,2000,https://letterboxd.com/film/how-the-grinch-stole-christmas-2000/
2019-02-27,Liar Liar,1997,https://letterboxd.com/film/liar-liar/
2019-02-27,Yes Man,2008,https://letterboxd.com/film/yes-man/
2019-02-27,A Christmas Carol,2009,https://letterboxd.com/film/a-christmas-carol-2009/
2019-02-27,The Dead Pool,1988,https://letterboxd.com/film/the-dead-pool/
2019-02-27,Pink Cadillac,1989,https://letterboxd.com/film/pink-cadillac/
2019-02-27,Jim Carrey: Unnatural Act,1991,https://letterboxd.com/film/jim-carrey-unnatural-act/
2019-02-27,Bruce Almighty,2003,https://letterboxd.com/film/bruce-almighty/
2019-02-27,"Me, Myself & Irene",2000,https://letterboxd.com/film/me-myself-irene/
2019-02-27,Shrek,2001,https://letterboxd.com/film/shrek/
2019-02-28,Prospect,2018,https://letterboxd.com/film/prospect-2018/
2019-03-02,Sleepwalkers,1992,https://letterboxd.com/film/sleepwalkers/
2019-03-02,Thinner,1996,https://letterboxd.com/film/thinner/
2019-03-02,Rose Red,2002,https://letterboxd.com/film/rose-red/
2019-03-02,Stand by Me,1986,https://letterboxd.com/film/stand-by-me/
2019-03-02,Cell,2016,https://letterboxd.com/film/cell/
2019-03-02,The ABC Murders,2018,https://letterboxd.com/film/the-abc-murders-2018/
2019-03-02,X2,2003,https://letterboxd.com/film/x2/
2019-03-02,X-Men,2000,https://letterboxd.com/film/x-men/
2019-03-02,The Golden Compass,2007,https://letterboxd.com/film/the-golden-compass/
2019-03-02,Superman Returns,2006,https://letterboxd.com/film/superman-returns/
2019-03-03,Wild Wild West,1999,https://letterboxd.com/film/wild-wild-west/
2019-03-03,Addams Family Values,1993,https://letterboxd.com/film/addams-family-values/
2019-03-03,Street Fighter,1994,https://letterboxd.com/film/street-fighter/
2019-03-03,Judge Dredd,1995,https://letterboxd.com/film/judge-dredd/
2019-03-03,Lara Croft: Tomb Raider - The Cradle of Life,2003,https://letterboxd.com/film/lara-croft-tomb-raider-the-cradle-of-life/
2019-03-03,The Flintstones,1994,https://letterboxd.com/film/the-flintstones/
2019-03-03,Anastasia,1997,https://letterboxd.com/film/anastasia-1997/
2019-03-03,Chicago,2002,https://letterboxd.com/film/chicago/
2019-03-04,Needful Things,1993,https://letterboxd.com/film/needful-things/
2019-03-04,Conan the Barbarian,1982,https://letterboxd.com/film/conan-the-barbarian/
2019-03-04,Solomon Kane,2009,https://letterboxd.com/film/solomon-kane/
2019-03-05,The Dark Half,1993,https://letterboxd.com/film/the-dark-half/
2019-03-05,Tales From The Darkside,1985,
2019-03-07,Prince of Persia: The Sands of Time,2010,https://letterboxd.com/film/prince-of-persia-the-sands-of-time/
2019-03-07,Little Evil,2017,https://letterboxd.com/film/little-evil/
2019-03-08,Gerald's Game,2017,https://letterboxd.com/film/geralds-game/
2019-03-08,Rose Red,2002,
2019-03-08,Silver Bullet,1985,https://letterboxd.com/film/silver-bullet/
2019-03-08,Fantastic Beasts: The Crimes of Grindelwald,2018,https://letterboxd.com/film/fantastic-beasts-the-crimes-of-grindelwald/
2019-03-08,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://letterboxd.com/film/pirates-of-the-caribbean-the-curse-of-the-black-pearl/
2019-03-08,Pirates of the Caribbean: At World's End,2007,https://letterboxd.com/film/pirates-of-the-caribbean-at-worlds-end/
2019-03-08,Pirates of the Caribbean: On Stranger Tides,2011,https://letterboxd.com/film/pirates-of-the-caribbean-on-stranger-tides/
2019-03-08,Finding Neverland,2004,https://letterboxd.com/film/finding-neverland/
2019-03-08,The Tourist,2010,https://letterboxd.com/film/the-tourist/
2019-03-08,Mortdecai,2015,https://letterboxd.com/film/mortdecai/
2019-03-08,Freddy's Dead: The Final Nightmare,1991,https://letterboxd.com/film/freddys-dead-the-final-nightmare/
2019-03-08,The Time Machine,2002,https://letterboxd.com/film/the-time-machine-2002/
2019-03-08,The Peter Weyland Files: TED 2023,2012,https://letterboxd.com/film/the-peter-weyland-files-ted-2023/
2019-03-08,The Haunting,2018,https://letterboxd.com/film/the-haunting-2018/
2019-03-08,Titanic,1997,https://letterboxd.com/film/titanic-1997/
2019-03-08,The Great Gatsby,2013,https://letterboxd.com/film/the-great-gatsby-2013/
2019-03-08,The Man in the Iron Mask,1998,https://letterboxd.com/film/the-man-in-the-iron-mask-1998/
2019-03-08,The Men Who Built America: Frontiersmen,2018,https://letterboxd.com/film/the-men-who-built-america-frontiersmen/
2019-03-11,Alien: Covenant - Epilogue: Advent,2017,https://letterboxd.com/film/alien-covenant-epilogue-advent/
2019-03-11,Mission: Impossible - Rogue Nation,2015,https://letterboxd.com/film/mission-impossible-rogue-nation/
2019-03-17,Watchmen: Ultimate Cut,2009,
2019-03-17,Toy Story 4,2019,https://letterboxd.com/film/toy-story-4/
2019-03-18,Transformers: Revenge of the Fallen,2009,https://letterboxd.com/film/transformers-revenge-of-the-fallen/
2019-03-18,Transformers,2007,https://letterboxd.com/film/transformers/
2019-03-18,Teenage Mutant Ninja Turtles,2014,https://letterboxd.com/film/teenage-mutant-ninja-turtles-2014/
2019-03-18,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,https://letterboxd.com/film/teenage-mutant-ninja-turtles-out-of-the-shadows/
2019-03-18,Armageddon,1998,https://letterboxd.com/film/armageddon/
2019-03-18,Transformers: Age of Extinction,2014,https://letterboxd.com/film/transformers-age-of-extinction/
2019-03-18,Transformers: The Last Knight,2017,https://letterboxd.com/film/transformers-the-last-knight/
2019-03-18,Transformers: Dark of the Moon,2011,https://letterboxd.com/film/transformers-dark-of-the-moon/
2019-03-18,Pearl Harbor,2001,https://letterboxd.com/film/pearl-harbor/
2019-03-18,The Matrix Revisited,2001,https://letterboxd.com/film/the-matrix-revisited/
2019-03-19,Halo: Legends,2010,https://letterboxd.com/film/halo-legends/
2019-03-19,Resident Evil: Vendetta,2017,https://letterboxd.com/film/resident-evil-vendetta/
2019-03-19,Neon Genesis Evangelion: Death and Rebirth,1997,https://letterboxd.com/film/neon-genesis-evangelion-death-and-rebirth/
2019-03-19,The Hunger Games: Mockingjay - Part 1,2014,https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/
2019-03-19,The Hunger Games: Mockingjay - Part 2,2015,https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/
2019-03-19,Mission: Impossible III,2006,https://letterboxd.com/film/mission-impossible-iii/
2019-03-19,The Hunger Games: Catching Fire,2013,https://letterboxd.com/film/the-hunger-games-catching-fire/
2019-03-22,Triple Frontier,2019,https://letterboxd.com/film/triple-frontier/
2019-03-28,Bird Box,2018,https://letterboxd.com/film/bird-box/
2019-03-28,Spy Kids 2: The Island of Lost Dreams,2002,https://letterboxd.com/film/spy-kids-2-the-island-of-lost-dreams/
2019-03-28,Machete Kills,2013,https://letterboxd.com/film/machete-kills/
2019-03-29,Aquaman,2018,https://letterboxd.com/film/aquaman-2018/
2019-03-31,Your Highness,2011,https://letterboxd.com/film/your-highness/
2019-03-31,The Highwaymen,2019,https://letterboxd.com/film/the-highwaymen/
2019-03-31,Maniac,2018,https://letterboxd.com/film/maniac-2018/
2019-03-31,The Croods,2013,https://letterboxd.com/film/the-croods/
2019-03-31,Ender's Game,2013,https://letterboxd.com/film/enders-game/
2019-04-08,Glass,2019,https://letterboxd.com/film/glass-2019/
2019-04-08,Avengers: Infinity War,2018,https://letterboxd.com/film/avengers-infinity-war/
2019-04-08,The Incredibles,2004,https://letterboxd.com/film/the-incredibles/
2019-04-08,Star Wars: Episode II - Attack of the Clones,2002,https://letterboxd.com/film/star-wars-episode-ii-attack-of-the-clones/
2019-04-08,Star Wars: Episode I - The Phantom Menace,1999,https://letterboxd.com/film/star-wars-episode-i-the-phantom-menace/
2019-04-08,Star Wars: Episode III - Revenge of the Sith,2005,https://letterboxd.com/film/star-wars-episode-iii-revenge-of-the-sith/
2019-04-08,Black Snake Moan,2006,https://letterboxd.com/film/black-snake-moan/
2019-04-12,Hellboy,2019,https://letterboxd.com/film/hellboy-2019/
2019-04-14,Alice in Wonderland,1951,https://letterboxd.com/film/alice-in-wonderland-1951/
2019-04-14,WALL·E,2008,https://letterboxd.com/film/walle/
2019-04-14,Coneheads,1993,https://letterboxd.com/film/coneheads/
2019-04-14,Hellboy Animated: Sword of Storms,2006,https://letterboxd.com/film/hellboy-animated-sword-of-storms/
2019-04-14,Hellboy Animated: Blood and Iron,2007,https://letterboxd.com/film/hellboy-animated-blood-and-iron/
2019-04-14,Quantum of Solace,2008,https://letterboxd.com/film/quantum-of-solace/
2019-04-16,Rumble Fish,1983,https://letterboxd.com/film/rumble-fish/
2019-04-16,The Colony,2013,https://letterboxd.com/film/the-colony/
2019-04-17,Farscape,1999,https://letterboxd.com/film/farscape/
2019-04-23,Cold Skin,2017,https://letterboxd.com/film/cold-skin/
2019-04-23,The Blues Brothers,1980,https://letterboxd.com/film/the-blues-brothers/
2019-04-23,Kung Fu Hustle,2004,https://letterboxd.com/film/kung-fu-hustle/
2019-04-23,Dances with Wolves,1990,https://letterboxd.com/film/dances-with-wolves/
2019-04-23,Jurassic World: Fallen Kingdom,2018,https://letterboxd.com/film/jurassic-world-fallen-kingdom/
2019-04-23,Kubo and the Two Strings,2016,https://letterboxd.com/film/kubo-and-the-two-strings/
2019-04-23,Kingsglaive: Final Fantasy XV,2016,https://letterboxd.com/film/kingsglaive-final-fantasy-xv/
2019-04-23,The Theory of Everything,2014,https://letterboxd.com/film/the-theory-of-everything-2014/
2019-04-23,Wreck-It Ralph,2012,https://letterboxd.com/film/wreck-it-ralph/
2019-04-23,Taken 2,2012,https://letterboxd.com/film/taken-2/
2019-04-23,Hotel Transylvania,2012,https://letterboxd.com/film/hotel-transylvania/
2019-04-23,A Monster in Paris,2011,https://letterboxd.com/film/a-monster-in-paris/
2019-04-23,The Artist,2011,https://letterboxd.com/film/the-artist/
2019-04-23,How to Train Your Dragon,2010,https://letterboxd.com/film/how-to-train-your-dragon/
2019-04-23,Fast & Furious,2009,https://letterboxd.com/film/fast-furious/
2019-04-23,Dragonball Evolution,2009,https://letterboxd.com/film/dragonball-evolution/
2019-04-23,Kung Fu Panda,2008,https://letterboxd.com/film/kung-fu-panda/
2019-04-23,Ghost Rider,2007,https://letterboxd.com/film/ghost-rider/
2019-04-23,Monster House,2006,https://letterboxd.com/film/monster-house/
2019-04-23,Tales from Earthsea,2006,https://letterboxd.com/film/tales-from-earthsea/
2019-04-23,16 Blocks,2006,https://letterboxd.com/film/16-blocks/
2019-04-23,Zathura: A Space Adventure,2005,https://letterboxd.com/film/zathura-a-space-adventure/
2019-04-23,Wanted,2008,https://letterboxd.com/film/wanted-2008/
2019-04-23,Shark Tale,2004,https://letterboxd.com/film/shark-tale/
2019-04-23,AVP: Alien vs. Predator,2004,https://letterboxd.com/film/avp-alien-vs-predator/
2019-04-23,The Last Samurai,2003,https://letterboxd.com/film/the-last-samurai/
2019-04-23,Brother Bear,2003,https://letterboxd.com/film/brother-bear/
2019-04-23,The Texas Chainsaw Massacre,2003,https://letterboxd.com/film/the-texas-chainsaw-massacre/
2019-04-23,Johnny English,2003,https://letterboxd.com/film/johnny-english/
2019-04-23,Treasure Planet,2002,https://letterboxd.com/film/treasure-planet/
2019-04-23,8 Mile,2002,https://letterboxd.com/film/8-mile/
2019-04-23,The Scorpion King,2002,https://letterboxd.com/film/the-scorpion-king/
2019-04-23,Jurassic Park III,2001,https://letterboxd.com/film/jurassic-park-iii/
2019-04-23,Scary Movie 2,2001,https://letterboxd.com/film/scary-movie-2/
2019-04-23,Lara Croft: Tomb Raider,2001,https://letterboxd.com/film/lara-croft-tomb-raider/
2019-04-23,Evolution,2001,https://letterboxd.com/film/evolution/
2019-04-23,Chicken Run,2000,https://letterboxd.com/film/chicken-run/
2019-04-23,The Bone Collector,1999,https://letterboxd.com/film/the-bone-collector/
2019-04-23,The Blair Witch Project,1999,https://letterboxd.com/film/the-blair-witch-project/
2019-04-23,Behind the Planet of the Apes,1998,https://letterboxd.com/film/behind-the-planet-of-the-apes/
2019-04-23,Antz,1998,https://letterboxd.com/film/antz/
2019-04-23,George of the Jungle,1997,https://letterboxd.com/film/george-of-the-jungle/
2019-04-26,Spy,2015,https://letterboxd.com/film/spy/
2019-04-26,Crank,2006,https://letterboxd.com/film/crank/
2019-04-26,Crank: High Voltage,2009,https://letterboxd.com/film/crank-high-voltage/
2019-04-26,Ghost Rider: Spirit of Vengeance,2011,https://letterboxd.com/film/ghost-rider-spirit-of-vengeance/
2019-04-26,The Butterfly Effect,2004,https://letterboxd.com/film/the-butterfly-effect/
2019-04-26,Hulk,2003,https://letterboxd.com/film/hulk/
2019-04-26,Over the Hedge,2006,https://letterboxd.com/film/over-the-hedge/
2019-04-26,The Ridiculous 6,2015,https://letterboxd.com/film/the-ridiculous-6/
2019-04-27,The Butterfly Effect 2,2006,https://letterboxd.com/film/the-butterfly-effect-2/
2019-04-27,Halo: Nightfall,2014,https://letterboxd.com/film/halo-nightfall/
2019-04-27,Halo: The Fall of Reach,2015,https://letterboxd.com/film/halo-the-fall-of-reach/
2019-04-27,San Andreas,2015,https://letterboxd.com/film/san-andreas/
2019-04-27,300: Rise of an Empire,2014,https://letterboxd.com/film/300-rise-of-an-empire/
2019-04-27,The Incredible Hulk,2008,https://letterboxd.com/film/the-incredible-hulk/
2019-04-27,Dumbo,1941,https://letterboxd.com/film/dumbo/
2019-04-27,Pinocchio,1940,https://letterboxd.com/film/pinocchio/
2019-04-27,Life of Brian,1979,https://letterboxd.com/film/life-of-brian/
2019-04-27,Escape from New York,1981,https://letterboxd.com/film/escape-from-new-york/
2019-04-27,Conan the Destroyer,1984,https://letterboxd.com/film/conan-the-destroyer/
2019-04-27,Police Academy 2: Their First Assignment,1985,https://letterboxd.com/film/police-academy-2-their-first-assignment/
2019-04-27,Braveheart,1995,https://letterboxd.com/film/braveheart/
2019-04-27,Casper,1995,https://letterboxd.com/film/casper/
2019-04-27,Solaris,2002,https://letterboxd.com/film/solaris-2002/
2019-04-27,Sacrifices of Andrei Tarkovsky,2012,https://letterboxd.com/film/sacrifices-of-andrei-tarkovsky/
2019-05-03,Eraserhead,1977,https://letterboxd.com/film/eraserhead/
2019-05-03,Team Thor: Part 2,2017,https://letterboxd.com/film/team-thor-part-2/
2019-05-03,Immortal,2004,https://letterboxd.com/film/immortal/
2019-05-09,Avengers: Endgame,2019,https://letterboxd.com/film/avengers-endgame/
2019-05-09,Tropic Thunder: Rain of Madness,2008,https://letterboxd.com/film/tropic-thunder-rain-of-madness/
2019-05-09,Charlie: The Life and Art of Charles Chaplin,2003,https://letterboxd.com/film/charlie-the-life-and-art-of-charles-chaplin/
2019-05-09,Everything Is Samuel L. Jackson's Fault,2013,https://letterboxd.com/film/everything-is-samuel-l-jacksons-fault/
2019-05-09,Afro Samurai: The Movie,2007,
2019-05-09,Charlie's Angels,2000,https://letterboxd.com/film/charlies-angels/
2019-05-09,Charlie's Angels: Full Throttle,2003,https://letterboxd.com/film/charlies-angels-full-throttle/
2019-05-09,The Nutty Professor,1996,https://letterboxd.com/film/the-nutty-professor-1996/
2019-05-09,Harlem Nights,1989,https://letterboxd.com/film/harlem-nights/
2019-05-15,Life,2017,https://letterboxd.com/film/life-2017/
2019-05-15,R.I.P.D.,2013,https://letterboxd.com/film/ripd/
2019-05-18,Jumper,2008,https://letterboxd.com/film/jumper/
2019-05-23,FernGully: The Last Rainforest,1992,https://letterboxd.com/film/ferngully-the-last-rainforest/
2019-06-04,Tau,2018,https://letterboxd.com/film/tau-2018/
2019-06-17,Starship Troopers,1997,https://letterboxd.com/film/starship-troopers/
2019-06-17,Scooby-Doo 2: Monsters Unleashed,2004,https://letterboxd.com/film/scooby-doo-2-monsters-unleashed/
2019-06-17,Scooby-Doo,2002,https://letterboxd.com/film/scooby-doo/
2019-07-13,Airplane!,1980,https://letterboxd.com/film/airplane/
2019-07-13,The Naked Gun: From the Files of Police Squad!,1988,https://letterboxd.com/film/the-naked-gun-from-the-files-of-police-squad/
2019-07-13,Scary Movie 3,2003,https://letterboxd.com/film/scary-movie-3/
2019-07-13,The Naked Gun 2½: The Smell of Fear,1991,https://letterboxd.com/film/the-naked-gun-2-the-smell-of-fear/
2019-07-13,Naked Gun 33⅓: The Final Insult,1994,https://letterboxd.com/film/naked-gun-33-the-final-insult/
2019-07-13,Scary Movie 4,2006,https://letterboxd.com/film/scary-movie-4/
2019-07-13,Dracula: Dead and Loving It,1995,https://letterboxd.com/film/dracula-dead-and-loving-it/
2019-07-13,Repossessed,1990,https://letterboxd.com/film/repossessed/
2019-07-22,Flavors of Youth,2018,https://letterboxd.com/film/flavors-of-youth/
2019-08-01,Under Siege,1992,https://letterboxd.com/film/under-siege/
2019-08-15,John Wick: Chapter 3 - Parabellum,2019,https://letterboxd.com/film/john-wick-chapter-3-parabellum/
2019-08-28,Dave Chappelle: Sticks & Stones,2019,https://letterboxd.com/film/dave-chappelle-sticks-stones/
2019-08-28,The Big Bad Fox and Other Tales,2017,https://letterboxd.com/film/the-big-bad-fox-and-other-tales/
2019-08-29,An American Werewolf in London,1981,https://letterboxd.com/film/an-american-werewolf-in-london/
2019-08-29,Trading Places,1983,https://letterboxd.com/film/trading-places/
2019-08-29,Nothing Really Happens,2017,https://letterboxd.com/film/nothing-really-happens/
2019-08-29,Parasite,2019,https://letterboxd.com/film/parasite-2019/
2019-08-29,The Meyerowitz Stories (New and Selected),2017,https://letterboxd.com/film/the-meyerowitz-stories-new-and-selected/
2019-09-08,American Made,2017,https://letterboxd.com/film/american-made/
2019-09-28,I Am the Pretty Thing That Lives in the House,2016,https://letterboxd.com/film/i-am-the-pretty-thing-that-lives-in-the-house/
2019-10-21,The Breadwinner,2017,https://letterboxd.com/film/the-breadwinner/
2019-11-01,Rambo: Last Blood,2019,https://letterboxd.com/film/rambo-last-blood/
2019-11-11,The King,2019,https://letterboxd.com/film/the-king-2019/
2019-11-25,Arctic,2018,https://letterboxd.com/film/arctic-2018/
2019-11-27,It Chapter Two,2019,https://letterboxd.com/film/it-chapter-two/
2019-12-25,The Perfection,2018,https://letterboxd.com/film/the-perfection/
2020-01-06,Zombieland: Double Tap,2019,https://letterboxd.com/film/zombieland-double-tap/
2020-01-09,Haber's Photo Shop,1963,https://letterboxd.com/film/habers-photo-shop/
2020-01-09,A House of Cards,1967,https://letterboxd.com/film/a-house-of-cards/
2020-01-09,Wrong-doers,1979,https://letterboxd.com/film/wrong-doers/
2020-01-09,Zsaruvér és Csigavér I.: A királyné nyakéke,2001,https://letterboxd.com/film/zsaruver-es-csigaver-i-a-kiralyne-nyakeke/
2020-01-10,The Host,2006,https://letterboxd.com/film/the-host/
2020-01-10,Magnetic Rose,1995,https://letterboxd.com/film/magnetic-rose-1995/
2020-01-15,Troy,2004,https://letterboxd.com/film/troy/
2020-01-15,Sinbad: Legend of the Seven Seas,2003,https://letterboxd.com/film/sinbad-legend-of-the-seven-seas/
2020-01-15,Cool World,1992,https://letterboxd.com/film/cool-world/
2020-01-24,Bad President!,2017,https://letterboxd.com/film/bad-president/
2020-01-24,Anthem: Conviction,2019,https://letterboxd.com/film/anthem-conviction/
2020-01-24,Braindead,1992,https://letterboxd.com/film/braindead-1992/
2020-01-25,The Raven,2012,https://letterboxd.com/film/the-raven-2012/
2020-01-25,Clash of the Titans,2010,https://letterboxd.com/film/clash-of-the-titans-2010/
2020-01-27,Falling Down,1993,https://letterboxd.com/film/falling-down/
2020-01-27,Batman & Robin,1997,https://letterboxd.com/film/batman-robin/
2020-01-27,Good Time,2017,https://letterboxd.com/film/good-time/
2020-01-27,Reservoir Dogs,1991,https://letterboxd.com/film/reservoir-dogs-1991/
2020-01-27,Carnage,2011,https://letterboxd.com/film/carnage/
2020-01-27,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/film/once-upon-a-time-in-hollywood/
2020-02-01,Rick Springfield: The Beat of the Live Drum,1985,https://letterboxd.com/film/rick-springfield-the-beat-of-the-live-drum/
2020-02-01,Saw,2004,https://letterboxd.com/film/saw/
2020-02-01,Saw II,2005,https://letterboxd.com/film/saw-ii/
2020-02-01,Saw III,2006,https://letterboxd.com/film/saw-iii/
2020-02-10,Shadow,2018,https://letterboxd.com/film/shadow-2018/
2020-02-13,Bad Times at the El Royale,2018,https://letterboxd.com/film/bad-times-at-the-el-royale/
2020-02-26,The Void,2016,https://letterboxd.com/film/the-void-2016/
2020-02-27,Naked Lunch,1991,https://letterboxd.com/film/naked-lunch/
2020-03-04,Aliens,1986,https://letterboxd.com/film/aliens/
2020-03-04,Manhunter,1986,https://letterboxd.com/film/manhunter/
2020-03-04,Psycho,1960,https://letterboxd.com/film/psycho/
2020-03-14,The Curse of La Llorona,2019,https://letterboxd.com/film/the-curse-of-la-llorona/
2020-03-14,The Rock,1996,https://letterboxd.com/film/the-rock/
2020-03-14,The Hunt for Red October,1990,https://letterboxd.com/film/the-hunt-for-red-october/
2020-03-21,Hereditary,2018,https://letterboxd.com/film/hereditary/
2020-03-23,Knives Out,2019,https://letterboxd.com/film/knives-out-2019/
2020-03-29,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://letterboxd.com/film/birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn/
2020-04-27,The Cat Returns,2002,https://letterboxd.com/film/the-cat-returns/
2020-05-10,Spider-Man: Far from Home,2019,https://letterboxd.com/film/spider-man-far-from-home/
2020-05-10,Fantastic Four,2005,https://letterboxd.com/film/fantastic-four-2005/
2020-05-10,Fantastic Four: Rise of the Silver Surfer,2007,https://letterboxd.com/film/fantastic-four-rise-of-the-silver-surfer/
2020-05-24,The Rocky Horror Picture Show,1975,https://letterboxd.com/film/the-rocky-horror-picture-show/
2020-05-29,Venom,2018,https://letterboxd.com/film/venom-2018/
2020-05-31,John Tucker Must Die,2006,https://letterboxd.com/film/john-tucker-must-die/
2020-06-26,Gretel & Hansel,2020,https://letterboxd.com/film/gretel-hansel/
2020-06-29,Heartbreakers,2001,https://letterboxd.com/film/heartbreakers/
2020-06-29,Bloodshot,2020,https://letterboxd.com/film/bloodshot/
2020-07-02,Mulholland Drive,2001,https://letterboxd.com/film/mulholland-drive/
